gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,False,False,False,70,True,True,Fiber optic,True,False,False,True,True,True,Two year,True,Credit card (automatic),104.0,7250.14990234375,True
Female,False,True,False,42,True,True,No,False,False,False,False,False,True,Two year,False,Electronic check,25.25,1108.199951171875,False
Male,False,True,True,34,False,False,DSL,True,False,False,False,False,False,One year,False,Bank transfer (automatic),30.399999618530273,938.6500244140625,False
Male,True,False,False,5,True,False,No,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),20.049999237060547,94.1500015258789,False
Female,False,False,False,25,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Mailed check,84.5999984741211,2088.050048828125,False
Female,False,False,False,2,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Mailed check,86.19999694824219,178.6999969482422,True
Female,False,True,True,55,True,False,Fiber optic,False,True,True,True,True,True,One year,True,Bank transfer (automatic),103.69999694824219,5656.75,False
Male,False,True,False,21,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,111.19999694824219,2317.10009765625,True
Male,False,True,False,70,True,True,Fiber optic,True,True,False,True,False,False,Two year,True,Credit card (automatic),88.0,5986.4501953125,False
Female,False,True,False,61,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,True,Electronic check,106.3499984741211,6751.35009765625,False
Male,False,True,True,43,True,False,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),79.1500015258789,3566.60009765625,False
Male,False,False,False,47,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,103.0999984741211,4889.2998046875,False
Male,False,False,False,5,True,False,DSL,False,False,True,True,True,False,Month-to-month,True,Credit card (automatic),63.95000076293945,318.1000061035156,False
Female,False,False,False,62,True,True,No,False,False,False,False,False,True,Two year,True,Credit card (automatic),25.799999237060547,1563.949951171875,False
Female,False,True,True,16,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Credit card (automatic),89.44999694824219,1430.25,True
Male,True,True,False,7,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),95.5999984741211,644.3499755859375,True
Female,False,True,True,14,True,True,No,False,False,False,False,False,True,Month-to-month,False,Mailed check,25.549999237060547,372.45001220703125,False
Male,False,True,True,60,True,False,Fiber optic,False,True,True,False,True,False,One year,False,Electronic check,90.94999694824219,5453.39990234375,True
Male,False,True,True,34,False,False,DSL,False,False,True,True,True,False,Month-to-month,True,Electronic check,44.849998474121094,1442.5999755859375,False
Female,False,True,False,50,True,True,Fiber optic,True,True,False,True,True,True,One year,False,Electronic check,108.55000305175781,5610.7001953125,True
Male,False,True,True,38,True,True,No,False,False,False,False,False,True,Two year,False,Credit card (automatic),25.049999237060547,963.9500122070312,False
Female,False,True,True,70,True,False,DSL,True,True,True,True,False,True,One year,False,Credit card (automatic),74.0999984741211,5222.2998046875,False
Female,False,True,True,37,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,88.80000305175781,3340.550048828125,False
Female,True,False,False,4,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,78.8499984741211,292.79998779296875,True
Male,True,True,True,60,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,93.25,5774.5498046875,False
Male,False,True,True,62,True,False,DSL,True,False,True,True,False,True,One year,False,Credit card (automatic),71.4000015258789,4487.2998046875,False
Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.400001525878906,44.400001525878906,True
Male,False,False,False,36,True,False,DSL,True,False,True,True,True,True,Month-to-month,True,Credit card (automatic),79.19999694824219,2854.949951171875,False
Male,False,False,False,44,True,False,No,False,False,False,False,False,True,Two year,False,Credit card (automatic),20.399999618530273,905.5499877929688,False
Female,True,False,False,55,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,100.0,5509.2998046875,True
Female,False,True,False,72,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Credit card (automatic),105.0,7589.7998046875,False
Female,False,True,True,12,True,False,No,False,False,False,False,False,True,One year,False,Bank transfer (automatic),19.799999237060547,229.60000610351562,True
Female,False,False,False,13,False,False,DSL,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),30.850000381469727,394.1000061035156,False
Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.9000015258789,89.9000015258789,True
Female,False,True,True,15,True,False,No,False,False,False,False,False,True,One year,False,Mailed check,20.549999237060547,295.95001220703125,False
Female,False,False,False,65,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),84.8499984741211,5459.2001953125,False
Female,False,True,True,12,False,False,DSL,True,False,False,True,False,False,One year,False,Credit card (automatic),33.150001525878906,444.75,False
Male,False,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),92.0,6782.14990234375,False
Female,False,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.80000305175781,6510.4501953125,False
Female,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),115.80000305175781,8476.5,False
Male,False,False,True,52,True,True,DSL,True,True,False,True,True,True,Two year,True,Mailed check,85.1500015258789,4461.85009765625,False
Male,False,False,False,2,True,True,No,False,False,False,False,False,True,Month-to-month,False,Mailed check,24.850000381469727,62.0,False
Female,False,False,False,5,True,False,DSL,True,False,False,True,True,False,Month-to-month,True,Electronic check,64.3499984741211,352.6499938964844,False
Female,False,False,False,68,True,False,No,False,False,False,False,False,True,Two year,False,Credit card (automatic),20.5,1424.9000244140625,False
Female,False,False,True,62,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Electronic check,100.1500015258789,6413.64990234375,True
Male,False,False,False,72,True,True,DSL,True,True,False,True,True,True,Two year,False,Credit card (automatic),86.05000305175781,6309.64990234375,False
Male,False,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,50.79999923706055,50.79999923706055,True
Female,False,True,False,66,True,True,Fiber optic,True,True,False,True,False,False,One year,False,Electronic check,89.0,5898.60009765625,False
Male,False,True,True,72,False,False,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),64.80000305175781,4719.75,False
Male,False,False,False,26,True,False,No,False,False,False,False,False,True,One year,False,Credit card (automatic),19.799999237060547,457.29998779296875,False
Male,False,True,True,64,True,True,Fiber optic,True,False,True,False,False,True,Two year,False,Bank transfer (automatic),93.4000015258789,5822.2998046875,False
Male,True,True,False,20,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,73.6500015258789,1463.5,True
Female,False,False,False,3,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,95.0999984741211,307.3999938964844,True
Male,False,False,False,22,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),94.6500015258789,2104.550048828125,True
Male,False,True,False,4,True,False,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Mailed check,80.5999984741211,319.1499938964844,True
Male,False,True,False,62,False,False,DSL,False,False,False,True,True,False,Two year,True,Bank transfer (automatic),39.0,2337.449951171875,False
Female,False,False,False,5,True,False,No,False,False,False,False,False,True,Month-to-month,True,Mailed check,20.5,104.30000305175781,False
Male,False,True,False,59,True,True,Fiber optic,False,False,False,False,False,True,One year,False,Electronic check,85.55000305175781,5084.64990234375,True
Male,False,False,True,3,True,True,No,False,False,False,False,False,True,Two year,True,Mailed check,26.399999618530273,121.25,False
Female,False,True,False,72,True,True,Fiber optic,True,False,True,True,True,False,Two year,True,Bank transfer (automatic),98.19999694824219,7015.89990234375,False
Male,False,True,True,57,True,False,Fiber optic,False,True,True,False,True,True,One year,True,Credit card (automatic),97.55000305175781,5598.0,False
Male,False,False,True,66,True,False,No,False,False,False,False,False,True,Two year,False,Credit card (automatic),19.950000762939453,1269.0999755859375,False
Female,False,False,False,60,False,False,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,50.79999923706055,3027.39990234375,True
Male,False,False,True,45,True,True,Fiber optic,False,False,True,False,True,True,Two year,False,Bank transfer (automatic),99.69999694824219,4634.35009765625,False
Female,False,False,False,3,False,False,DSL,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),34.79999923706055,113.94999694824219,False
Female,False,False,False,15,True,False,Fiber optic,True,False,True,True,True,True,Month-to-month,False,Electronic check,105.0999984741211,1582.75,True
Female,False,False,True,51,False,False,DSL,True,False,True,True,True,True,One year,False,Bank transfer (automatic),60.150001525878906,3077.0,False
Female,False,False,False,60,True,True,DSL,True,False,True,True,False,False,One year,False,Electronic check,64.75,4039.5,False
Male,False,False,False,33,True,True,DSL,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),54.650001525878906,1665.199951171875,False
Male,False,False,False,10,True,False,Fiber optic,True,True,True,True,True,True,Month-to-month,True,Electronic check,110.0999984741211,1043.300048828125,True
Male,True,False,False,26,True,False,No,False,False,False,False,False,True,One year,False,Credit card (automatic),19.299999237060547,504.20001220703125,False
Female,False,False,False,6,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Electronic check,83.9000015258789,497.54998779296875,True
Female,False,True,False,67,True,True,Fiber optic,True,False,True,True,True,True,One year,True,Electronic check,111.25,7511.64990234375,False
Female,False,True,True,49,False,False,DSL,True,False,False,True,False,False,One year,True,Credit card (automatic),35.79999923706055,1782.0,False
Male,False,False,False,1,True,False,No,False,False,False,False,False,True,Month-to-month,True,Mailed check,20.049999237060547,20.049999237060547,False
Female,True,False,False,7,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,84.3499984741211,609.6500244140625,False
Female,True,False,False,27,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Bank transfer (automatic),110.5,2857.60009765625,False
Male,False,True,True,37,True,False,Fiber optic,False,False,False,False,True,True,One year,False,Credit card (automatic),91.19999694824219,3247.550048828125,False
Female,False,True,True,63,True,True,Fiber optic,True,True,True,False,True,False,Month-to-month,True,Electronic check,100.55000305175781,6215.35009765625,True
